gene_symbol,melanoma_post_delta,nsclc_post_delta,pred_direct_melanoma_delta,pred_manual_features,pred_geneformer_static_pca32,pred_scgpt_static_pca32,pred_geneformer_random_pca32,pred_scgpt_random_pca32,pred_manual_plus_geneformer_pca32,pred_manual_plus_scgpt_pca32,mean_tpm,fraction_positive_g120,baseline_responder_vs_nonresponder_log2_delta,post_responder_vs_nonresponder_log2_delta,n_cells_g120,n_patient_states,n_baseline_responder_states,n_baseline_nonresponder_states,mean_raw_count_per_cell,fraction_positive_g115,post_vs_naive_sample_logcpm_delta,cell_type_specificity_max_fraction,dominant_cell_type,n_cells_g115,n_samples,n_post_samples,n_naive_samples,nsclc_post_responder_vs_nonresponder_log2cpm_delta,nsclc_post_mean_log2cpm,nsclc_post_lesion_fraction_positive,nsclc_n_responder_lesions,nsclc_n_nonresponder_lesions,response_direction_concordant,response_transfer_score
ADAM15,-0.3831436173810726,-0.609904617376646,-0.3831436173810726,-0.08983963,-0.20870993,-0.21277401,-0.08557971,-0.08055948,-0.17912045,-0.2004841,0.6005923516527445,0.09164569394144,-0.2690246326920399,-0.3831436173810726,16291,48,9,10,23.63902031728361,0.2216810464792652,-0.5531740297857048,0.6498233957782291,Endo.,7186,33,17,16,-0.609904617376646,3.6647913293407983,1.0,8,5,True,0.4834056902427889
LPCAT2,-0.3565243541512859,-0.6516956905329105,-0.3565243541512859,-0.11842195,-0.14711517,-0.15127784,-0.09048063,-0.082054056,-0.15900889,-0.16426212,0.2709170706685856,0.0500890061997421,-0.2954536480121774,-0.3565243541512859,16291,48,9,10,9.963679376565544,0.7209852490954634,-0.201918194207757,0.3683218151371217,Macrophage,7186,33,17,16,-0.6516956905329105,0.8058969093698495,1.0,8,5,True,0.4820221832762702
CSF1R,-0.6450337093050195,-0.3596838002283662,-0.6450337093050195,-0.055515423,-0.21590601,-0.2756384,-0.07965163,-0.10003145,-0.17779295,-0.24231407,0.6508912895018646,0.090356638634829,-0.5276526290911152,-0.6450337093050195,16291,48,9,10,64.63080990815475,0.0734762037294739,-0.3764800950470142,0.9363012676265622,Macrophage,7186,33,17,16,-0.3596838002283662,0.575759917822037,1.0,8,5,True,0.48167227015703185
CDCP1,-0.253316005383402,-0.9134244900602031,-0.253316005383402,-0.11113539,-0.11561859,-0.13387743,-0.082661785,-0.08608397,-0.1313158,-0.14420763,0.1655840649748073,0.0369529187895156,-0.1907367865545778,-0.253316005383402,16291,48,9,10,5.09824659059282,0.6198163094906763,-0.378893695854122,0.4227830408316207,Macrophage,7186,33,17,16,-0.9134244900602031,0.8067936688384852,0.9230769230769231,8,5,True,0.48102499211727207
HMOX1,-0.3643534518918313,-0.6336570517101254,-0.3643534518918313,-0.057221405,-0.19589522,-0.28490782,-0.09303108,-0.07701497,-0.17052023,-0.2633704,0.6218893863509998,0.0921981462157019,-0.4946340216855697,-0.3643534518918313,16291,48,9,10,34.452964096855,0.1251043696075702,-0.0736910102342243,0.8252075268663877,Macrophage,7186,33,17,16,-0.6336570517101254,3.5152964913477267,1.0,8,5,True,0.48049467645977606
NUSAP1,-0.2824810281728769,-0.8170621101075524,-0.2824810281728769,-0.083103634,-0.18717931,-0.18705994,-0.08001612,-0.07661453,-0.17591557,-0.17604594,1.054120066410548,0.1462157019213062,-0.6569953242070252,-0.2824810281728769,16291,48,9,10,26.854717506262176,0.1338714166434734,0.2761740850972023,0.2592791317059319,Mal,7186,33,17,16,-0.8170621101075524,4.985696447419978,1.0,8,5,True,0.48042121616793915
LAP3,-0.5160672023996169,-0.4470595462012632,-0.5160672023996169,-0.15951467,-0.22919734,-0.39729273,-0.078612305,-0.07938716,-0.22034176,-0.3891888,2.5099637838704,0.331225830213001,-0.6569320387825031,-0.5160672023996169,16291,48,9,10,104.06484831617033,0.4070414695240746,-0.2165397267676772,0.4790142871829074,Macrophage,7186,33,17,16,-0.4470595462012632,6.0557242410227525,1.0,8,5,True,0.480325690874565
PCBD1,-0.4607063936763995,-0.49921129198954617,-0.4607063936763995,-0.09758324,-0.20997444,-0.24114253,-0.0816623,-0.088488474,-0.20640367,-0.24229872,0.7952415438531387,0.1122705788472162,-0.4537128620153343,-0.4607063936763995,16291,48,9,10,13.430420261619815,0.2230726412468689,-0.157121212360797,0.261904987945879,Macrophage,7186,33,17,16,-0.49921129198954617,5.375968587390621,1.0,8,5,True,0.4795725534421667
ACAA2,-0.6185728002952948,-0.37141615876671796,-0.6185728002952948,-0.11201766,-0.19530675,-0.3167143,-0.08607411,-0.08231772,-0.18966001,-0.31974667,1.3887895156384304,0.189000061383586,-0.3148036176073751,-0.6185728002952948,16291,48,9,10,44.338018369050936,0.2788755914277762,0.0990321024915426,0.2501617352655873,CAF,7186,33,17,16,-0.37141615876671796,5.826879955585623,1.0,8,5,True,0.4793202826954546
ETS2,-0.3246126907489157,-0.703546506835024,-0.3246126907489157,-0.09129722,-0.15860651,-0.16788775,-0.08667901,-0.080520935,-0.13989484,-0.1452319,0.7019728678880889,0.1171812657295439,-0.4202802337522516,-0.3246126907489157,16291,48,9,10,15.812691344280546,0.1340105761202338,-0.3577083336916615,0.4428171985807244,Endo.,7186,33,17,16,-0.703546506835024,4.603265695045638,1.0,8,5,True,0.4778913314245379
EZH2,-0.2631678335845886,-0.8669982671921748,-0.2631678335845886,-0.13314372,-0.12250802,-0.11790744,-0.0884036,-0.07680328,-0.12429179,-0.12366852,1.5787514581271105,0.3127493708182432,-0.575652439321413,-0.2631678335845886,16291,48,9,10,20.17005288060117,0.2333704425271361,0.4123438725306845,0.2463271931962947,CAF,7186,33,17,16,-0.8669982671921748,4.795804357043817,1.0,8,5,True,0.4776673064995729
TIMELESS,-0.2556417405585851,-0.8915234107675141,-0.2556417405585851,-0.068201244,-0.10938299,-0.1413902,-0.084197484,-0.08892063,-0.1045433,-0.13787013,0.3964305448712115,0.0724940151003621,-0.1291462296773036,-0.2556417405585851,16291,48,9,10,13.381018647369888,0.2503478986919009,0.4133093800286103,0.2435824134602763,Endo.,7186,33,17,16,-0.8915234107675141,3.09920213735024,1.0,8,5,True,0.4773998287361797
PSMD14,-0.4995361996723495,-0.4561457942787799,-0.4995361996723495,-0.13345128,-0.22049963,-0.29227757,-0.07591525,-0.07958398,-0.21373923,-0.29406947,1.5956921004969495,0.2328893253943895,-0.3992472103514775,-0.4995361996723495,16291,48,9,10,58.869190091845255,0.3652936264959643,0.0215695517074818,0.2196476812586926,Mal,7186,33,17,16,-0.4561457942787799,5.987140661790169,1.0,8,5,True,0.4773482340708375
SPR,-0.2115427418826072,-1.0677982050420705,-0.2115427418826072,-0.07460405,-0.16504408,-0.21195164,-0.088436246,-0.07972868,-0.14439818,-0.21501634,0.1268700508681035,0.021177337180038,-0.088938502806842,-0.2115427418826072,16291,48,9,10,9.62120790425828,0.13637628722516,-0.6289352919885562,0.4430755303917656,Mal,7186,33,17,16,-1.0677982050420705,1.2191788253664768,1.0,8,5,True,0.4752735634052519
HIVEP3,-0.4372610672390126,-0.5155170132246063,-0.4372610672390126,-0.11706787,-0.031583596,-0.009379059,-0.07861287,-0.08055975,-0.035998013,-0.02539201,1.1097029033902197,0.2469461665950524,-0.257285641789545,-0.4372610672390126,16291,48,9,10,23.924993042026163,0.2559142777623156,0.2909176234247632,0.320967856398117,Macrophage,7186,33,17,16,-0.5155170132246063,4.378623478120396,1.0,8,5,True,0.4747794428810703
DMXL2,-0.409566364177405,-0.550256438516155,-0.409566364177405,-0.060849413,-0.09046599,-0.19473365,-0.083295494,-0.08691102,-0.07859669,-0.17562272,0.3562206122213584,0.065987354981278,-0.3038809020850818,-0.409566364177405,16291,48,9,10,12.010019482326747,0.1953799053715558,0.1801823447522217,0.4998948543406909,Macrophage,7186,33,17,16,-0.550256438516155,1.3459113322940983,1.0,8,5,True,0.47472784718011796
CHEK1,-0.2882711967445576,-0.7773825807651642,-0.2882711967445576,-0.090616986,-0.15965785,-0.06251629,-0.08841016,-0.08849246,-0.15318084,-0.0600812,0.3767749063657372,0.0592351605180774,-0.2555282742512424,-0.2882711967445576,16291,48,9,10,8.843584748121348,0.4739771778458113,-0.0032871328930599,0.4585361646641889,CAF,7186,33,17,16,-0.7773825807651642,3.1671450901743037,1.0,8,5,True,0.47338885378253953
TMEM176A,-0.3576692245032384,-0.626532097393607,-0.3576692245032384,-0.04168363,-0.15455554,-0.20941009,-0.085865095,-0.0794518,-0.13663843,-0.19847937,0.2729427295161116,0.0363390829292247,-0.1634760216030672,-0.3576692245032384,16291,48,9,10,18.521708878374618,0.0591427776231561,-0.029200388245917,0.677419913472478,Macrophage,7186,33,17,16,-0.626532097393607,1.6376407606489634,1.0,8,5,True,0.47338277260707207
RAB34,-0.5019334606513263,-0.44602454019937365,-0.5019334606513263,-0.094194174,-0.1956994,-0.21592781,-0.09031131,-0.089457646,-0.18313274,-0.21712545,0.4681179789751613,0.0634092443680559,-0.3296657486506962,-0.5019334606513263,16291,48,9,10,35.72432507653771,0.2326746451433342,-0.5721601373465868,0.3193464556291777,CAF,7186,33,17,16,-0.44602454019937365,2.9151474560972748,1.0,8,5,True,0.4731539294961928
CKAP2L,-0.2915081347672467,-0.7665699314594479,-0.2915081347672467,-0.05366644,-0.12824287,-0.16203474,-0.072670594,-0.079047695,-0.1140914,-0.14990541,0.2531305625344148,0.0416180713277269,-0.2569133363454533,-0.2915081347672467,16291,48,9,10,5.621486223211801,0.0556637907041469,0.1259618066183001,0.2728590967635081,Mal,7186,33,17,16,-0.7665699314594479,2.750967803966804,1.0,8,5,True,0.47271700930725963
RASSF4,-0.530179304282868,-0.42044160349360604,-0.530179304282868,-0.0550486,-0.1404824,-0.20376393,-0.08255506,-0.08036761,-0.123685524,-0.18108469,0.7384101644228794,0.1049045485237247,-0.5453376540953522,-0.530179304282868,16291,48,9,10,30.577929306985805,0.1303924297244642,0.1426497834447726,0.8028919961236013,Macrophage,7186,33,17,16,-0.42044160349360604,2.690178083891092,1.0,8,5,True,0.4721328593010801
SKA3,-0.1973820042244381,-1.1263132967426235,-0.1973820042244381,-0.06152489,-0.17406917,-0.14680216,-0.080885306,-0.08563752,-0.14958042,-0.14204367,0.1826879874966683,0.0306304094285188,-0.1560075119343996,-0.1973820042244381,16291,48,9,10,3.87489563039243,0.0494016142499304,-0.1920252393246706,0.2734485066183418,Mal,7186,33,17,16,-1.1263132967426235,1.8696174103377483,1.0,8,5,True,0.47150183021457437
P4HA1,-0.2832074584968699,-0.784579526794575,-0.2832074584968699,-0.116258115,-0.116877265,-0.16347095,-0.092637785,-0.09075453,-0.11999822,-0.16435048,1.1190553079803711,0.1956294886747283,-0.3895863795922248,-0.2832074584968699,16291,48,9,10,40.5228221541887,0.3491511271917618,0.0905779235336217,0.3290610140875509,Macrophage,7186,33,17,16,-0.784579526794575,5.214329443978702,1.0,8,5,True,0.47137964929785464
CXCL16,-0.4089300992242003,-0.5432069811574527,-0.4089300992242003,-0.106123805,-0.20332493,-0.31244278,-0.08356479,-0.09027832,-0.19914158,-0.30141056,0.6791829837743518,0.0908477073230618,-0.4227768456276759,-0.4089300992242003,16291,48,9,10,27.96145282493738,0.5716671305315892,-0.3787272410871209,0.8115282667100413,Macrophage,7186,33,17,16,-0.5432069811574527,3.700799732126264,1.0,8,5,True,0.47131060321617574
LMNB1,-0.2864695978093338,-0.7751404694114061,-0.2864695978093338,-0.08431044,-0.14925121,-0.21636082,-0.08513749,-0.08522476,-0.13405517,-0.20644099,0.7005825302788334,0.1168129642133693,-0.3189622002537046,-0.2864695978093338,16291,48,9,10,7.005148900640133,0.1415251878652936,0.1713692474987569,0.1649404487031185,T.CD8,7186,33,17,16,-0.7751404694114061,6.141133628118918,1.0,8,5,True,0.47122624981851735
NDFIP2,-0.3456810015136191,-0.6417681584922947,-0.3456810015136191,-0.091274835,-0.13688192,-0.120011866,-0.08624516,-0.08600826,-0.14423908,-0.12800442,1.0309299600657804,0.1438217420661715,-0.100818478379567,-0.3456810015136191,16291,48,9,10,22.26328973003061,0.2337879209574172,0.3504959252974275,0.1853881178819125,CAF,7186,33,17,16,-0.6417681584922947,5.633575570378089,1.0,8,5,True,0.4710064328299216
VDAC1,-0.5360229856996797,-0.4138096030106171,-0.5360229856996797,-0.18087405,-0.22688569,-0.36677277,-0.0806283,-0.09249878,-0.2278321,-0.36745507,2.714468724925496,0.3574980050334541,-0.4344675936313851,-0.5360229856996797,16291,48,9,10,143.31227386585027,0.5446701920400779,-0.1624859745287361,0.2295438559515111,Mal,7186,33,17,16,-0.4138096030106171,7.049427495573621,1.0,8,5,True,0.47096863899515656
PDIA6,-0.4489605889792045,-0.493005837516967,-0.4489605889792045,-0.18498677,-0.21593346,-0.32759714,-0.07841205,-0.08040049,-0.22120921,-0.32707942,2.896108280579898,0.3841384813700816,-0.5277562496528618,-0.4489605889792045,16291,48,9,10,168.18132479821875,0.5654049540773727,-0.0754249862354647,0.2037280912724802,CAF,7186,33,17,16,-0.493005837516967,7.280954065158072,1.0,8,5,True,0.4704680554318258
CENPF,-0.1873524406793113,-1.1793500912918011,-0.1873524406793113,-0.05578845,-0.19086586,-0.123102054,-0.08784326,-0.084416606,-0.17787306,-0.10460684,0.4701773986777404,0.0829292247253084,-0.2474445785305929,-0.1873524406793113,16291,48,9,10,28.977038686334534,0.1486223211800723,0.5401455821850916,0.2589725999319426,Mal,7186,33,17,16,-1.1793500912918011,5.362522815915531,1.0,8,5,True,0.47005756883480515
IRAK3,-0.2652910893041819,-0.8321700830439054,-0.2652910893041819,-0.08259161,-0.1443885,-0.16115937,-0.08205329,-0.08480877,-0.13602448,-0.14994127,0.2478405257481054,0.0543244736357498,-0.2006253613720587,-0.2652910893041819,16291,48,9,10,5.36738101864737,0.3868633453938213,-0.054553917162488,0.4933685929580656,Macrophage,7186,33,17,16,-0.8321700830439054,1.9432560210069711,1.0,8,5,True,0.4698588168982989
CD80,-0.2617515649305518,-0.8422952316013173,-0.2617515649305518,-0.042399295,-0.12643105,-0.112351656,-0.08253771,-0.09603599,-0.10638324,-0.10735331,0.284294395565028,0.0496593210975385,-0.222592095956779,-0.2617515649305518,16291,48,9,10,4.314917895908711,0.0457834678541608,0.1713035336902513,0.5775665100952049,Macrophage,7186,33,17,16,-0.8422952316013173,2.493953586189772,1.0,8,5,True,0.4695445612561031
CTSC,-0.6595094814535665,-0.33336854027090723,-0.6595094814535665,-0.20605008,-0.18882015,-0.4041959,-0.083595894,-0.08482749,-0.22455652,-0.42834026,3.4007273947032406,0.4171628506537352,-0.3822734856049457,-0.6595094814535665,16291,48,9,10,162.5136376287225,0.9596437517394936,0.2560569081239219,0.5041206914280483,Macrophage,7186,33,17,16,-0.33336854027090723,8.25936914233143,1.0,8,5,True,0.46889200582543356
HSPB1,-0.2849468700589732,-0.7711890186434953,-0.2849468700589732,-0.18097824,-0.25171834,-0.1705912,-0.0795911,-0.08411385,-0.25882363,-0.18449226,2.5609674059395617,0.3374869559879688,-0.649362257510143,-0.2849468700589732,16291,48,9,10,100.2844419704982,0.5505148900640133,-0.2289078102627444,0.2921862381471344,Mal,7186,33,17,16,-0.7711890186434953,8.310541906494642,1.0,8,5,True,0.46877275633969506
NDUFB5,-0.5093456558174971,-0.431035176156505,-0.5093456558174971,-0.13910685,-0.24071245,-0.44145352,-0.078821324,-0.08348553,-0.23235342,-0.4345781,1.6817064633645902,0.2166226750966791,-0.262701584914023,-0.5093456558174971,16291,48,9,10,36.64611745059839,0.392429724464236,-0.1001811373465386,0.215818773705804,CAF,7186,33,17,16,-0.431035176156505,6.310999513305507,1.0,8,5,True,0.4685572478148699
ENTPD1,-0.2213387108716484,-0.985302011814893,-0.2213387108716484,-0.1921787,-0.16349858,-0.17044652,-0.08616187,-0.08201665,-0.19088618,-0.20493484,1.850355412756617,0.2870296482720521,-0.7368056659782827,-0.2213387108716484,16291,48,9,10,92.57278040634569,0.961731143890899,0.064011957830286,0.2149583236672701,Endo.,7186,33,17,16,-0.985302011814893,4.745750119835214,1.0,8,5,True,0.46699622815859027
ACSL1,-0.3463839359413974,-0.6291596589463193,-0.3463839359413974,-0.0860877,-0.17164725,-0.1828554,-0.09349921,-0.091421455,-0.1526025,-0.16640878,0.8554490203082792,0.1456632496470443,-0.4703896665604888,-0.3463839359413974,16291,48,9,10,23.611466740885053,0.2115224046757584,-0.0054031352038355,0.6087519347387335,Macrophage,7186,33,17,16,-0.6291596589463193,4.226013121085307,1.0,8,5,True,0.4668305891877409
CREG1,-0.3563182633480912,-0.6100036133684901,-0.3563182633480912,-0.09215291,-0.16206896,-0.3207553,-0.07816411,-0.08785352,-0.13898376,-0.29546428,0.6838708492623062,0.1016512184641826,-0.4408427669550837,-0.3563182633480912,16291,48,9,10,31.639716114667408,0.2365711104926245,-0.5346240904261466,0.6551518960893878,Macrophage,7186,33,17,16,-0.6100036133684901,4.320393057415215,1.0,8,5,True,0.4662139295983345
UBE2T,-0.4252700260941869,-0.5095683279295917,-0.4252700260941869,-0.06245918,-0.20951852,-0.25377765,-0.08760123,-0.09317271,-0.19132286,-0.24949116,0.5768651403955506,0.0757473451599042,-0.3948509676039965,-0.4252700260941869,16291,48,9,10,18.92875034789869,0.1437517394934595,0.1276408886416282,0.4619186128865117,Mal,7186,33,17,16,-0.5095683279295917,4.090610196455847,1.0,8,5,True,0.4655149150300006
PRC1,-0.2630311309939154,-0.8197551766456872,-0.2630311309939154,-0.057641055,-0.15028346,-0.13208061,-0.081297554,-0.083432205,-0.13602126,-0.11863932,0.491858080778616,0.0680130133202381,-0.2616181784779761,-0.2630311309939154,16291,48,9,10,15.294600612301698,0.107987753966045,0.2160404453456719,0.3753142363090974,Mal,7186,33,17,16,-0.8197551766456872,3.33212727145031,1.0,8,5,True,0.4643502247778416
NLN,-0.2076498869142428,-1.0320059526826628,-0.2076498869142428,-0.10129182,-0.0546522,-0.13982113,-0.08077631,-0.08759863,-0.07727788,-0.15481506,0.1332183415987721,0.0278681480572095,-0.0034692621896458,-0.2076498869142428,16291,48,9,10,11.289590871138325,0.72349011967715,0.1698059747727707,0.3029143299121763,Macrophage,7186,33,17,16,-1.0320059526826628,1.3378784934571692,1.0,8,5,True,0.46292107250521697
ZEB2,-0.2660007137903273,-0.8042234049874528,-0.2660007137903273,-0.17975861,-0.16918804,-0.20756401,-0.07793592,-0.077325836,-0.15427019,-0.22183537,2.529298999336102,0.3604444171628506,-0.5907387085304951,-0.2660007137903273,16291,48,9,10,61.47662120790426,0.423879766212079,-0.2850749917642874,0.3861074914777973,Macrophage,7186,33,17,16,-0.8042234049874528,6.877938269289443,1.0,8,5,True,0.4625191885463239
HILPDA,-0.1972929478639561,-1.0840744161519793,-0.1972929478639561,-0.09597865,-0.17430393,-0.13459787,-0.07822268,-0.08279343,-0.16797365,-0.14046451,0.2599864953950612,0.0355410963108464,-0.1078961062690491,-0.1972929478639561,16291,48,9,10,12.467575841914837,0.4446145282493738,-0.2986087231386891,0.3402068736437227,CAF,7186,33,17,16,-1.0840744161519793,2.6076357001156185,1.0,8,5,True,0.46247187727095485
RCN1,-0.2722811128177255,-0.7853400398860071,-0.2722811128177255,-0.09112899,-0.16138402,-0.1487546,-0.07843302,-0.07875837,-0.1567558,-0.149703,0.5254840101537019,0.0869805414032287,-0.2173374439133611,-0.2722811128177255,16291,48,9,10,53.13261898135263,0.3391316448650153,-0.1490510474641002,0.3449716512832989,CAF,7186,33,17,16,-0.7853400398860071,3.6733749642046853,1.0,8,5,True,0.46242108515992103
NDC80,-0.3662433617852664,-0.5811857768516471,-0.3662433617852664,-0.069480844,-0.13294521,-0.18927646,-0.08299436,-0.07757029,-0.109711535,-0.17071451,0.5931808976542846,0.088453747467927,-0.3673231403684029,-0.3662433617852664,16291,48,9,10,13.24603395491233,0.0905928193709991,-0.2006308665763971,0.5802847272089449,CAF,7186,33,17,16,-0.5811857768516471,3.859236724351085,1.0,8,5,True,0.4613625827220158
MRPL15,-0.4950782990949915,-0.4290027330117896,-0.4950782990949915,-0.09474624,-0.2029301,-0.37560964,-0.07985902,-0.08991316,-0.1939824,-0.37219453,0.7452151495831849,0.0974771346142041,-0.2466832895445571,-0.4950782990949915,16291,48,9,10,41.57570275535764,0.3328694684107988,-0.0821124668283506,0.306578722137069,Mal,7186,33,17,16,-0.4290027330117896,4.541917761387361,1.0,8,5,True,0.46085783422502385
TSC22D1,-0.2747084290570516,-0.7655349292882536,-0.2747084290570516,-0.098034,-0.21751969,-0.0670837,-0.0827042,-0.0805143,-0.20271957,-0.061346196,0.740033760868993,0.10318580811491,-0.0462392748717103,-0.2747084290570516,16291,48,9,10,57.437795713888114,0.3165878096298358,-0.268045665073668,0.346143550334773,Endo.,7186,33,17,16,-0.7655349292882536,4.013127427236909,1.0,8,5,True,0.4585835777838945
LAMP2,-0.556229082596593,-0.3776066061816854,-0.556229082596593,-0.19143763,-0.19078985,-0.265684,-0.09282482,-0.082223974,-0.20275009,-0.28325197,1.9068424284886236,0.2933521576330489,-0.4703873926674384,-0.556229082596593,16291,48,9,10,102.84400222655162,0.7946006123016978,-0.3525587018720495,0.2796210489910362,Macrophage,7186,33,17,16,-0.3776066061816854,5.012422047744449,1.0,8,5,True,0.4582966028009065
CXCL1,-0.1034278260427879,-2.02804216373408,-0.1034278260427879,-0.06433674,-0.14342174,-0.091956526,-0.07548573,-0.08385425,-0.13597426,-0.09015544,0.0600865509837351,0.0095144558345098,-0.1239157903329595,-0.1034278260427879,16291,48,9,10,4.8943779571388815,0.0354856665738936,-0.5324730081093529,0.3289844556127955,Macrophage,7186,33,17,16,-2.02804216373408,1.2878850461571747,0.9230769230769231,8,5,True,0.457991257687445
